competition_name,season_name,competition_short,tournament_id,team,player,position,position_x,position_y,starts,jersey_number,position_order,position_group,general_role,offensive_role,defensive_role,importance_score,importance_tier,strengths,weaknesses,best_role_fits,best_role_fit_scores,role_adjusted_importance_score,xi_number,xi_label,xi_role_label,starts_share
African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,Henoc Inonga Baka,Left Center Back,25.0,28.0,4,2,5,Defender,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,63.63,Rotation / Contributor,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Tempo Controller, Progressive Carrier, Ball Winner","79.0, 76.9, 71.5",63.63,4,4. Henoc Inonga Baka | Left Center Back,Balanced Role | Rotation / Contributor,57.14
African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,Arthur Masuaku,Left Back,28.0,12.0,6,26,6,Defender,Progressive Carrier,High-Volume Passer,Ball Winner,88.52,Key Player,"['High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Ball Winner, Balanced Role","94.9, 94.1, 87.5",88.52,5,5. Arthur Masuaku | Left Back,Progressive Carrier | Key Player,85.71
African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,Charles Pickel,Right Defensive Midfield,45.0,52.0,6,18,9,Midfielder,Pressing Player,Balanced Offensive Role,Pressing Specialist,60.52,Rotation / Contributor,"['Strong passing accuracy', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Tempo Controller, Balanced Role","85.4, 69.9, 60.2",60.52,6,6. Charles Pickel | Right Defensive Midfield,Pressing Player | Rotation / Contributor,85.71
African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,Samuel Moutoussamy,Left Defensive Midfield,45.0,28.0,7,8,11,Midfielder,Box Threat,Finisher / Shot Threat,Pressing Specialist,80.21,Key Player,"['Strong xG generation', 'High shot volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Box Threat, Balanced Role","96.7, 84.1, 80.5",80.21,7,7. Samuel Moutoussamy | Left Defensive Midfield,Box Threat | Key Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,Gaël Kakuta,Center Attacking Midfield,78.0,40.0,4,14,18,Midfielder,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,59.88,Rotation / Contributor,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Progressive Carrier","83.3, 70.9, 60.7",59.88,8,8. Gaël Kakuta | Center Attacking Midfield,Box Threat | Rotation / Contributor,57.14
African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,Théo Bongonda Mbul'Ofeko Batombo,Right Wing,88.0,68.0,3,10,20,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,59.04,Rotation / Contributor,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Balanced Role","82.0, 62.9, 59.3",59.04,9,9. Théo Bongonda Mbul'Ofeko Batombo | Right Wing,Box Threat | Rotation / Contributor,42.86
African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,Yoane Wissa,Left Wing,88.0,12.0,4,20,21,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,64.45,Rotation / Contributor,"['Strong xG generation', 'High shot volume']",['No clear major weakness from selected indicators'],"Box Threat, Ball Winner, Balanced Role","98.0, 69.9, 65.6",64.45,10,10. Yoane Wissa | Left Wing,Box Threat | Rotation / Contributor,57.14
African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,Cédric Bakambu,Center Forward,105.0,40.0,5,17,23,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,37.26,Low Usage / Limited Impact,"['Strong xG generation', 'High shot volume']","['Low passing involvement', 'Low carry volume']","Box Threat, Pressing Player, Balanced Role","85.1, 45.6, 38.8",37.26,11,11. Cédric Bakambu | Center Forward,Box Threat | Low Usage / Limited Impact,71.43
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Yahia Fofana,Goalkeeper,8.0,40.0,7,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,36.56,Low Usage / Limited Impact,['Balanced goalkeeper profile'],"['Low clearance activity', 'Limited shot-stopping event volume']","Tempo Controller, Ball Winner, Progressive Carrier","44.1, 42.3, 29.4",36.56,1,1. Yahia Fofana | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Serge Aurier,Right Back,28.0,68.0,4,17,2,Defender,Ball Winner,High-Volume Passer,Ball Winner,67.7,Important Player,"['High passing involvement', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Ball Winner, Progressive Carrier, Tempo Controller","82.3, 78.4, 71.2",67.7,2,2. Serge Aurier | Right Back,Ball Winner | Important Player,57.14
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Odilon Kossonou,Right Center Back,25.0,52.0,3,7,3,Defender,Tempo Controller,High-Volume Passer,Balanced Defensive Role,71.0,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","90.3, 87.8, 65.7",71.0,3,3. Odilon Kossonou | Right Center Back,Tempo Controller | Important Player,42.86
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Obite Evan Ndicka,Left Center Back,25.0,28.0,7,21,5,Defender,Tempo Controller,High-Volume Passer,Balanced Defensive Role,78.68,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Box Threat","97.4, 93.9, 69.7",78.68,4,4. Obite Evan Ndicka | Left Center Back,Tempo Controller | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Ghislain Konan,Left Back,28.0,12.0,7,3,6,Defender,Tempo Controller,High-Volume Passer,Ball Winner,78.18,Important Player,"['High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Ball Winner, Progressive Carrier, Tempo Controller","94.3, 94.3, 84.3",78.18,5,5. Ghislain Konan | Left Back,Tempo Controller | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Jean Michaël Seri,Center Defensive Midfield,45.0,40.0,3,4,10,Midfielder,Tempo Controller,High-Volume Passer,Ball Winner,79.7,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","91.9, 90.2, 84.9",79.7,6,6. Jean Michaël Seri | Center Defensive Midfield,Tempo Controller | Important Player,42.86
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Franck Yannick Kessié,Right Center Midfield,60.0,52.0,4,8,12,Midfielder,Box Threat,Finisher / Shot Threat,Ball Winner,79.38,Important Player,"['Strong xG generation', 'High shot volume', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Box Threat, Ball Winner, Progressive Carrier","86.6, 83.8, 81.9",79.38,7,7. Franck Yannick Kessié | Right Center Midfield,Box Threat | Important Player,57.14
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Seko Fofana,Left Center Midfield,60.0,28.0,5,6,14,Midfielder,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,74.4,Important Player,"['High shot volume', 'High carry volume']",['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Tempo Controller","87.1, 80.8, 71.8",74.4,8,8. Seko Fofana | Left Center Midfield,Box Threat | Important Player,71.43
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Max-Alain Gradel,Left Midfield,62.0,14.0,2,15,16,Midfielder,Balanced Role,Finisher / Shot Threat,Balanced Defensive Role,61.75,Rotation / Contributor,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Progressive Carrier","75.4, 62.9, 62.6",61.75,9,9. Max-Alain Gradel | Left Midfield,Balanced Role | Rotation / Contributor,28.57
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Simon Adingra,Left Wing,88.0,12.0,2,24,21,Forward,Balanced Role,Finisher / Shot Threat,Balanced Defensive Role,53.81,Rotation / Contributor,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Balanced Role","75.2, 61.0, 54.3",53.81,10,10. Simon Adingra | Left Wing,Balanced Role | Rotation / Contributor,28.57
African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,Jean-Philippe Krasso,Center Forward,105.0,40.0,3,11,23,Forward,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,37.37,Low Usage / Limited Impact,['Balanced profile without one dominant strength'],['Low passing involvement'],"Box Threat, Balanced Role, Pressing Player","76.9, 38.8, 37.2",37.37,11,11. Jean-Philippe Krasso | Center Forward,Balanced Role | Low Usage / Limited Impact,42.86
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Mohamed El Sayed Mohamed El Shenawy Gomaa,Goalkeeper,8.0,40.0,3,16,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,43.94,Low Usage / Limited Impact,['Strong passing accuracy'],"['Low clearance activity', 'Limited shot-stopping event volume']","Tempo Controller, Ball Winner, Progressive Carrier","57.1, 33.4, 25.3",43.94,1,1. Mohamed El Sayed Mohamed El Shenawy Gomaa | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,75.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Mohamed Hany Gamal Eldemerdash,Right Back,28.0,68.0,3,3,2,Defender,Progressive Carrier,Finisher / Shot Threat,Balanced Defensive Role,80.28,Key Player,"['Strong xG generation', 'High passing involvement', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","93.8, 80.9, 80.0",80.28,2,2. Mohamed Hany Gamal Eldemerdash | Right Back,Progressive Carrier | Key Player,75.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Ahmed Elsayed Ali Elsayed Hegazy,Right Center Back,25.0,52.0,4,6,3,Defender,Tempo Controller,Finisher / Shot Threat,Balanced Defensive Role,81.6,Key Player,"['Strong xG generation', 'High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Balanced Role","94.7, 90.2, 75.2",81.6,3,3. Ahmed Elsayed Ali Elsayed Hegazy | Right Center Back,Tempo Controller | Key Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Mohamed Abdelmonem,Left Center Back,25.0,28.0,4,24,5,Defender,Box Threat,Finisher / Shot Threat,Ball Winner,86.54,Key Player,"['Strong xG generation', 'High shot volume', 'High passing involvement', 'Strong passing accuracy', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","98.9, 97.2, 84.9",86.54,4,4. Mohamed Abdelmonem | Left Center Back,Box Threat | Key Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Ahmed Mohamed Abo El Fotouh Mohamed,Left Back,28.0,12.0,2,13,6,Defender,Balanced Role,Finisher / Shot Threat,Balanced Defensive Role,62.95,Rotation / Contributor,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Tempo Controller","76.2, 70.8, 62.0",62.95,5,5. Ahmed Mohamed Abo El Fotouh Mohamed | Left Back,Balanced Role | Rotation / Contributor,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Marwan Attia Fahim Ghallab,Center Defensive Midfield,45.0,40.0,2,14,10,Midfielder,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,68.08,Important Player,['Strong passing accuracy'],['No clear major weakness from selected indicators'],"Tempo Controller, Progressive Carrier, Pressing Player","81.5, 76.2, 72.4",68.08,6,6. Marwan Attia Fahim Ghallab | Center Defensive Midfield,Balanced Role | Important Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Hamdi Fathi,Right Center Midfield,60.0,52.0,2,5,12,Midfielder,Box Threat,Finisher / Shot Threat,Pressing Specialist,83.75,Key Player,"['High shot volume', 'High passing involvement', 'Strong passing accuracy', 'High carry volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Tempo Controller, Balanced Role","93.6, 84.8, 81.7",83.75,7,7. Hamdi Fathi | Right Center Midfield,Box Threat | Key Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Emam Ashour Metwally Abdelghany,Left Center Midfield,60.0,28.0,2,8,14,Midfielder,Box Threat,Finisher / Shot Threat,Pressing Specialist,84.09,Key Player,"['High shot volume', 'High carry volume', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Ball Winner, Box Threat, Balanced Role","88.6, 86.3, 84.4",84.09,8,8. Emam Ashour Metwally Abdelghany | Left Center Midfield,Box Threat | Key Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Ahmed Sayed,Right Wing,88.0,68.0,3,25,20,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,86.01,Key Player,"['High shot volume', 'High passing involvement', 'High carry volume']",['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Balanced Role","93.3, 93.3, 80.9",86.01,9,9. Ahmed Sayed | Right Wing,Box Threat | Key Player,75.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Omar Marmoush,Left Wing,88.0,12.0,2,22,21,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,59.71,Rotation / Contributor,"['Strong xG generation', 'High shot volume']",['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Balanced Role","92.9, 61.3, 60.4",59.71,10,10. Omar Marmoush | Left Wing,Box Threat | Rotation / Contributor,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Egypt,Mostafa Mohamed Ahmed Abdallah,Center Forward,105.0,40.0,4,19,23,Forward,Box Threat,Finisher / Shot Threat,Pressing Specialist,72.9,Important Player,"['Strong xG generation', 'High shot volume', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Box Threat, Ball Winner, Pressing Player","99.6, 86.8, 80.5",72.9,11,11. Mostafa Mohamed Ahmed Abdallah | Center Forward,Box Threat | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,Jesús Lázaro Owono Ngua Akeng,Goalkeeper,8.0,40.0,1,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,44.94,Low Usage / Limited Impact,['Active in recoveries'],"['Low passing accuracy', 'Limited shot-stopping event volume']","Ball Winner, Tempo Controller, Balanced Role","56.3, 47.0, 34.7",44.94,1,1. Jesús Lázaro Owono Ngua Akeng | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,Carlos Akapo Martínez,Right Back,28.0,68.0,1,15,2,Defender,Pressing Player,Balanced Offensive Role,Pressing Specialist,47.14,Low Usage / Limited Impact,"['High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Ball Winner, Pressing Player, Balanced Role","83.5, 83.1, 57.8",47.14,2,2. Carlos Akapo Martínez | Right Back,Pressing Player | Low Usage / Limited Impact,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,Esteban Orozco Fernández,Right Center Back,25.0,52.0,1,21,3,Defender,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,20.8,Low Usage / Limited Impact,['Balanced profile without one dominant strength'],"['Low passing involvement', 'Low carry volume']","Pressing Player, Ball Winner, Balanced Role","40.5, 31.2, 26.0",20.8,3,3. Esteban Orozco Fernández | Right Center Back,Balanced Role | Low Usage / Limited Impact,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,Saúl Basilio Coco-Bassey Oubiña,Left Center Back,25.0,28.0,1,16,5,Defender,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,38.03,Low Usage / Limited Impact,['High shot volume'],['Low carry volume'],"Box Threat, Balanced Role, Ball Winner","77.2, 38.7, 29.3",38.03,4,4. Saúl Basilio Coco-Bassey Oubiña | Left Center Back,Box Threat | Low Usage / Limited Impact,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,Basilio Ndong Owono Nchamaaa,Left Back,28.0,12.0,1,11,6,Defender,Pressing Player,Balanced Offensive Role,Pressing Specialist,55.67,Rotation / Contributor,"['High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Balanced Role","92.5, 89.8, 63.4",55.67,5,5. Basilio Ndong Owono Nchamaaa | Left Back,Pressing Player | Rotation / Contributor,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,Pablo Ganet Cómitre,Right Defensive Midfield,45.0,52.0,1,22,9,Midfielder,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,39.19,Low Usage / Limited Impact,['Balanced profile without one dominant strength'],['Limited ball-winning activity'],"Box Threat, Pressing Player, Balanced Role","66.1, 48.5, 36.2",39.19,6,6. Pablo Ganet Cómitre | Right Defensive Midfield,Balanced Role | Low Usage / Limited Impact,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,Federico Bikoro Akieme Nchama,Left Defensive Midfield,45.0,28.0,1,4,11,Midfielder,Ball Winner,Balanced Offensive Role,Ball Winner,52.11,Rotation / Contributor,['Strong ball-winning activity'],['No clear major weakness from selected indicators'],"Ball Winner, Pressing Player, Balanced Role","90.8, 79.2, 61.3",52.11,7,7. Federico Bikoro Akieme Nchama | Left Defensive Midfield,Ball Winner | Rotation / Contributor,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,Ibán Salvador Edu,Right Midfield,62.0,66.0,1,6,15,Midfielder,Pressing Player,Balanced Offensive Role,Pressing Specialist,43.01,Low Usage / Limited Impact,"['High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Balanced Role","86.3, 75.7, 51.7",43.01,8,8. Ibán Salvador Edu | Right Midfield,Pressing Player | Low Usage / Limited Impact,100.0
